#EMPREENDIMENTO,CODIGO_TIPO_AGROPECUARIA,TIPO_AGROPECUARIA,CODIGO_TIPO_INTEGRACAO_CONSORCIO,TIPO_INTEGRACAO_CONSORCIO,CODIGO_GRAO_SEMENTE,GRAO_SEMENTE,CODIGO_TIPO_IRRIGACAO,TIPO_IRRIGACAO,CODIGO_TIPO_CULTIVO_EXPLORACAO,TIPO_CULTIVO_EXPLORACAO,CODIGO_FASE_CICLO_PRODUCAO,FASE_CICLO_PRODUCAO,CODIGO_ANTIGO
"12010520213042","*","*","*","*","*","*","*","*","*","*","*","*","11028002"
"12010520213052","*","*","*","*","*","*","*","*","*","*","*","*","11028552"
"13123620405408","*","*","*","*","*","*","*","*","*","*","*","*","21165003"
"12014320000052","*","*","*","*","*","*","*","*","*","*","*","*","11218001"
"11251220000408","*","*","*","*","*","*","*","*","*","*","*","*","39070001"
"11252200000408","*","*","*","*","*","*","*","*","*","*","*","*","39115007"
"11256940000408","*","*","*","*","*","*","*","*","*","*","*","*","39320902"
"12017100275012","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","11325004"
"21236760074002","*","*","*","*","*","*","*","*","*","*","*","*","73790000"
"11177100000408","*","*","*","*","*","*","*","*","*","*","*","*","30325009"
"11177100380408","*","*","*","*","*","*","*","*","*","*","*","*","30325009"
"11177100382408","*","*","*","*","*","*","*","*","*","*","*","*","30325009"
"11177100381408","*","*","*","*","*","*","*","*","*","*","*","*","30325009"
"11170900301408","*","*","*","*","*","*","*","*","*","*","*","*","30045080"
"13110160000408","*","*","*","*","*","*","*","*","*","*","*","*","21016004"
"11175080244408","*","*","*","*","*","*","*","*","*","*","*","*","30270226"
"11170560129408","*","*","*","*","*","*","*","*","*","*","*","*","30030105"
"11170560136408","*","*","*","*","*","*","*","*","*","*","*","*","30030150"
"11171840000408","*","*","*","*","*","*","*","*","*","*","*","*","32095485"
"11171000000408","*","*","*","*","*","*","*","*","*","*","*","*","30050051"
"11171780089408","*","*","*","*","*","*","*","*","*","*","*","*","30110702"
"11250560136008","*","*","*","*","*","*","*","*","*","*","*","*","39030151"
"11174800000408","*","*","*","*","*","*","*","*","*","*","*","*","30251001"
"11170040000408","*","*","*","*","*","*","*","*","*","*","*","*","30060006"
"11174760157408","*","*","*","*","*","*","*","*","*","*","*","*","30250002"
"11174760161408","*","*","*","*","*","*","*","*","*","*","*","*","30253253"
"12016565000052","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"11174660019408","*","*","*","*","*","*","*","*","*","*","*","*","32230006"
"11174660239408","*","*","*","*","*","*","*","*","*","*","*","*","34230815"
"11174660086408","*","*","*","*","*","*","*","*","*","*","*","*","34230994"
"12015660255052","*","*","*","*","*","*","*","*","*","*","*","*","11293662"
"12016780000051","*","*","*","*","*","*","*","*","*","*","*","*","11317555"
"21176760074408","*","*","*","*","*","*","*","*","*","*","*","*","73790000"
"21176760281408","*","*","*","*","*","*","*","*","*","*","*","*","73900000"
"22507615332002","*","*","*","*","*","*","*","*","00","Não se aplica","00","Não se aplica","51770231"
"21171020074408","*","*","*","*","*","*","*","*","*","*","*","*","72705429"
"11171580314408","*","*","*","*","*","*","*","*","*","*","*","*","33085009"
"11170160000408","*","*","*","*","*","*","*","*","*","*","*","*","30016040"
"12013600461052","*","*","*","*","*","*","*","*","*","*","*","*","11305000"
"13803120000408","*","*","*","*","*","*","*","*","*","*","*","*","26422002"
"23803120000408","*","*","*","*","*","*","*","*","*","*","*","*","66422000"
"11173560412408","*","*","*","*","*","*","*","*","*","*","*","*","30155705"
"11174140169408","*","*","*","*","*","*","*","*","*","*","*","*","30215009"
"11177280181408","*","*","*","*","*","*","*","*","*","*","*","*","30340015"
"12113500213408","*","*","*","*","4","Erro","*","*","*","*","*","*","21165412"
"14032320000408","*","*","*","*","*","*","*","*","*","*","*","*","11125510"
"11237100157408","*","*","*","*","*","*","*","*","*","*","*","*","34325005"
"12400840000408","*","*","*","*","*","*","*","*","*","*","*","*","15899000"
"12013930000042","*","*","*","*","*","*","*","*","*","*","*","*","11195997"
"12014700000842","*","*","*","*","*","*","*","*","*","*","*","*","11240110"
"11171580048408","*","*","*","*","*","*","*","*","*","*","*","*","33085009"
"11176720156408","*","*","*","*","*","*","*","*","*","*","*","*","33310004"
"11464931000408","*","*","*","*","*","*","*","*","*","*","*","*","91406015"
"12011000414052","*","*","*","*","*","*","*","*","*","*","*","*","11050551"
"12011000414032","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","11050001"
"22311300416408","*","*","*","*","*","*","*","*","*","*","*","*","51712000"
"22311300415408","*","*","*","*","*","*","*","*","*","*","*","*","51712000"
"13115985000408","*","*","*","*","*","*","*","*","*","*","*","*","21230110"
"21175860000408","*","*","*","*","*","*","*","*","*","*","*","*","51770231"
"11256720370002","*","*","*","*","8","Grão","*","*","*","*","*","*","39310053"
"14030380000408","*","*","*","*","*","*","*","*","*","*","*","*","13020008"
"14030560000408","*","*","*","*","*","*","*","*","*","*","*","*","13030005"
"14030640000408","*","*","*","*","*","*","*","*","*","*","*","*","13040002"
"14030900000408","*","*","*","*","*","*","*","*","*","*","*","*","13045007"
"14031000000408","*","*","*","*","*","*","*","*","*","*","*","*","13050009"
"14031420000408","*","*","*","*","*","*","*","*","*","*","*","*","13080000"
"14032020095408","*","*","*","*","*","*","*","*","*","*","*","*","13100100"
"14033380000408","*","*","*","*","*","*","*","*","*","*","*","*","13145000"
"14033560000408","*","*","*","*","*","*","*","*","*","*","*","*","13155007"
"14033680000408","*","*","*","*","*","*","*","*","*","*","*","*","13175001"
"14033740000408","*","*","*","*","*","*","*","*","*","*","*","*","13180003"
"14033760000408","*","*","*","*","*","*","*","*","*","*","*","*","13185008"
"14033880000408","*","*","*","*","*","*","*","*","*","*","*","*","13190000"
"14034100000408","*","*","*","*","*","*","*","*","*","*","*","*","13100007"
"14034140000408","*","*","*","*","*","*","*","*","*","*","*","*","13215002"
"14034580000408","*","*","*","*","*","*","*","*","*","*","*","*","13220004"
"14034660000408","*","*","*","*","*","*","*","*","*","*","*","*","13230001"
"14034680000408","*","*","*","*","*","*","*","*","*","*","*","*","13235006"
"14034700000408","*","*","*","*","*","*","*","*","*","*","*","*","13240008"
"14034720000408","*","*","*","*","*","*","*","*","*","*","*","*","13245003"
"14034760157408","*","*","*","*","*","*","*","*","*","*","*","*","13250191"
"14405080000408","*","*","*","*","*","*","*","*","*","*","*","*","13270009"
"14035520000408","*","*","*","*","*","*","*","*","*","*","*","*","13347004"
"14035940000408","*","*","*","*","*","*","*","*","*","*","*","*","13295008"
"14036380000408","*","*","*","*","*","*","*","*","*","*","*","*","13300002"
"14036500000408","*","*","*","*","*","*","*","*","*","*","*","*","13410003"
"14036720000408","*","*","*","*","*","*","*","*","*","*","*","*","13310000"
"14037100000408","*","*","*","*","*","*","*","*","*","*","*","*","13325002"
"12458000312408","*","*","*","*","*","*","*","*","*","*","*","*","91416012"
"14037240000408","*","*","*","*","*","*","*","*","*","*","*","*","13337007"
"14037280000408","*","*","*","*","*","*","*","*","*","*","*","*","13340001"
"24030060205408","*","*","*","*","*","*","*","*","*","*","*","*","52700004"
"24031020000408","*","*","*","*","*","*","*","*","*","*","*","*","52705425"
"24031300074408","*","*","*","*","*","*","*","*","*","*","*","*","52710874"
"24031920000408","*","*","*","*","*","*","*","*","*","*","*","*","52725003"
"24032780115408","*","*","*","*","*","*","*","*","*","*","*","*","52767009"
"21464932000408","*","*","*","*","*","*","*","*","*","*","*","*","91406015"
"24034280188408","*","*","*","*","*","*","*","*","*","*","*","*","52212004"
"24035500000408","*","*","*","*","*","*","*","*","*","*","*","*","52795985"
"24035580074408","*","*","*","*","*","*","*","*","*","*","*","*","52765874"
"24035580190408","*","*","*","*","*","*","*","*","*","*","*","*","52765867"
"24035860107408","*","*","*","*","*","*","*","*","*","*","*","*","52770003"
"24036760000408","*","*","*","*","*","*","*","*","*","*","*","*","52790007"
"12016640213043","*","*","*","*","*","*","*","*","*","*","*","*","11345338"
"14406720000408","*","*","*","*","*","*","*","*","*","*","*","*","13310000"
"24404280000408","*","*","*","*","*","*","*","*","*","*","*","*","52212004"
"24406760000408","*","*","*","*","*","*","*","*","*","*","*","*","52790007"
"24403640000408","*","*","*","*","*","*","*","*","*","*","*","*","52705607"
"11170640000408","*","*","*","*","*","*","*","*","*","*","*","*","34040005"
"13137693418408","*","*","*","*","*","*","*","*","*","*","*","*","22584009"
"12013620000002","*","*","*","*","*","*","*","*","*","*","*","*","11345008"
"14405520000408","*","*","*","*","*","*","*","*","*","*","*","*","13347004"
"24405500000408","*","*","*","*","*","*","*","*","*","*","*","*","52795985"
"11185080321012","*","*","*","*","8","Grão","*","*","*","*","*","*","31307318"
"21464930000408","*","*","*","*","*","*","*","*","*","*","*","*","91406015"
"21464931000408","*","*","*","*","*","*","*","*","*","*","*","*","91406015"
"11464932000408","*","*","*","*","*","*","*","*","*","*","*","*","91406015"
"12411900000408","*","*","*","*","*","*","*","*","*","*","*","*","91415051"
"12417700000408","*","*","*","*","*","*","*","*","*","*","*","*","91415013"
"22411900000408","*","*","*","*","*","*","*","*","*","*","*","*","91415006"
"22417700000408","*","*","*","*","*","*","*","*","*","*","*","*","91415037"
"12421900000408","*","*","*","*","*","*","*","*","*","*","*","*","91409050"
"22421900000408","*","*","*","*","*","*","*","*","*","*","*","*","91409050"
"11400341000408","*","*","*","*","*","*","*","*","*","*","*","*","15899000"
"21400341000408","*","*","*","*","*","*","*","*","*","*","*","*","91407083"
"22400841000408","*","*","*","*","*","*","*","*","*","*","*","*","91407083"
"12400841000408","*","*","*","*","*","*","*","*","*","*","*","*","15899000"
"22311920419408","*","*","*","*","*","*","*","*","*","*","*","*","51725004"
"22315580419408","*","*","*","*","*","*","*","*","*","*","*","*","51705608"
"22316760419408","*","*","*","*","*","*","*","*","*","*","*","*","51705608"
"22351300074408","*","*","*","*","*","*","*","*","*","*","*","*","51710875"
"22356760074408","*","*","*","*","*","*","*","*","*","*","*","*","51790008"
"11171160000408","*","*","*","*","*","*","*","*","*","*","*","*","30060003"
"22437685189408","*","*","*","*","*","*","*","*","*","*","*","*","51790008"
"22607512336008","*","*","*","*","*","*","*","*","*","*","*","*","51775308"
"12015080288021","*","*","*","*","*","*","01","Não Irrigado","*","*","*","*","11270128"
"13140844000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140845000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140846000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140847000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140848000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140849000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140851000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140852000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140853000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140854000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13140856000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"13150855000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140844000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140845000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140846000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140847000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140848000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140849000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140851000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140852000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140853000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140854000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23140856000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23150855000408","*","*","*","*","*","*","*","*","*","*","*","*","63605002"
"23136050000408","*","*","*","*","*","*","*","*","*","*","*","*","62584007"
"12017321000452","*","*","*","*","*","*","*","*","*","*","*","*","11218001"
"12014720000043","*","*","*","*","*","*","*","*","*","*","*","*","11245483"
"12014760000013","*","*","*","*","*","*","*","*","*","*","*","*","11250117"
"12015080000013","*","*","*","*","*","*","*","*","*","*","*","*","11270128"
"12015080000023","*","*","*","*","*","*","*","*","*","*","*","*","11270812"
"12016720000013","*","*","*","*","*","*","*","*","*","*","*","*","11310129"
"14034620000408","*","*","*","*","*","*","*","*","*","*","*","*","13240008"
"13137705000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"23137705000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"23137710000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"13137715000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"23137720000408","*","*","*","*","*","*","*","*","*","*","*","*","23195992"
"13709000000408","*","*","*","*","*","*","*","*","*","*","*","*","91415051"
"23709000000408","*","*","*","*","*","*","*","*","*","*","*","*","91415051"
"12010560370012","*","*","*","*","*","*","*","*","*","*","*","*","11030760"
"12010900370011","*","*","*","*","*","*","*","*","*","*","*","*","11045126"
"12013560370011","*","*","*","*","*","*","*","*","*","*","*","*","11155126"
"12015080370011","*","*","*","*","*","*","*","*","*","*","*","*","11270128"
"12010020000043","*","*","*","*","*","*","*","*","*","*","*","*","11001005"
"12015980000043","*","*","*","*","*","*","*","*","*","*","*","*","11290005"
"12010040000043","*","*","*","*","*","*","*","*","*","*","*","*","11005111"
"12010040000053","*","*","*","*","*","*","*","*","*","*","*","*","11005575"
"12010080000043","*","*","*","*","*","*","*","*","*","*","*","*","11010003"
"12010080000053","*","*","*","*","*","*","*","*","*","*","*","*","11010553"
"12010100000043","*","*","*","*","*","*","*","*","*","*","*","*","11012001"
"12010100000053","*","*","*","*","*","*","*","*","*","*","*","*","11012551"
"12010140000043","*","*","*","*","*","*","*","*","*","*","*","*","11014009"
"12010160000043","*","*","*","*","*","*","*","*","*","*","*","*","11016117"
"12010300000043","*","*","*","*","*","*","*","*","*","*","*","*","11017006"
"12010320000043","*","*","*","*","*","*","*","*","*","*","*","*","11018005"
"12010320000053","*","*","*","*","*","*","*","*","*","*","*","*","11018555"
"12010400000043","*","*","*","*","*","*","*","*","*","*","*","*","11022008"
"12010900000013","*","*","*","*","*","*","*","*","*","*","*","*","11045126"
"12010900000053","*","*","*","*","*","*","*","*","*","*","*","*","11045528"
"12011220000013","*","*","*","*","*","*","*","*","*","*","*","*","11070225"
"12011220000023","*","*","*","*","*","*","*","*","*","*","*","*","11070005"
"12011220000033","*","*","*","*","*","*","*","*","*","*","*","*","11070115"
"12011420000043","*","*","*","*","*","*","*","*","*","*","*","*","11080002"
"23136000062408","*","*","*","*","*","*","*","*","*","*","*","*","62735007"
"11171180000408","*","*","*","*","*","*","*","*","*","*","*","*","31063009"
"12011580048043","*","*","*","*","*","*","*","*","*","*","*","*","11085007"
"12011580213053","*","*","*","*","*","*","*","*","*","*","*","*","11085533"
"12011580260043","*","*","*","*","*","*","*","*","*","*","*","*","11085045"
"12011840000013","*","*","*","*","*","*","*","*","*","*","*","*","11095482"
"12011840021053","*","*","*","*","*","*","*","*","*","*","*","*","11095509"
"12013560000013","*","*","*","*","*","*","*","*","*","*","*","*","11155009"
"12013560000033","*","*","*","*","*","*","*","*","*","*","*","*","11155047"
"12013560000053","*","*","*","*","*","*","*","*","*","*","*","*","11155559"
